ArticuloID,Descripcion,Articulo_Tipo,Articulo_Grupo,Articulo_Clase,Precio,ArticuloRecomendadoID,Frecuencia
PNTS93,PARRILLA TSUBAME 93-02,SOPORTE PARRILLA,NISSAN,TAIWAN,250,PTPU82,3
PP20601,PARRILLA PEUGEOT 206 01-02,SOPORTE PARRILLA,PEUGEOT,TAIWAN,400,PVJE99,3
PPCPU92,PORTA PLACA DEL CHEV PU 92-98,PORTAPLACAS,CHEVROLET,TAIWAN,130,PTNPU94R,3
PPFPU92,PORTA PLACA DEL FORD PU 92-96,PORTAPLACAS,FORD,TAIWAN,80,SPCPU92L,5
PSIB01,PARRILLA IBIZA / CORDOBA 01-02,SOPORTE PARRILLA,SEAT,TAIWAN,400,SPCS1082,2
PTCPU73L,PUERTA CHEV PU 73-91 IZQ,PUERTAS,CHEVROLET,TAIWAN,1600,PTCPU73R,3
PTCPU73R,PUERTA CHEV PU 73-91 DER,PUERTAS,CHEVROLET,TAIWAN,1600,SCCH94L,3
PTCPU92L,PUERTA CHEV PU / SILVERADO 92-98 IZQ,PUERTAS,CHEVROLET,TAIWAN,3000,PTCPU92R,3
PTCPU92R,PUERTA CHEV PU / SILVERADO 92-98 DER,PUERTAS,CHEVROLET,TAIWAN,3000,SFPU73R,3
PTCPU99L,PUERTA CHEV PU 99-02 IZQ,PUERTAS,CHEVROLET,TAIWAN,5000,PTCPU99R,4
PTCPU99R,PUERTA CHEV PU 99-02 DER,PUERTAS,CHEVROLET,TAIWAN,5000,SMPU86L,3
PTCS1091L,PUERTA S-10 91-94 IZQ,PUERTAS,CHEVROLET,TAIWAN,3200,TCMTPU87,3
PTCS1091R,PUERTA S-10 91-94 DER,PUERTAS,CHEVROLET,TAIWAN,3200,TCFPU97,3
PTDPU86L,PUERTA DODGE PU 86-93 IZQ,PUERTAS,DODGE,TAIWAN,3000,SCPU73L,2
PTDPU86R,PUERTA DODGE PU 86-93 DER,PUERTAS,DODGE,TAIWAN,3000,PTFPU80R,2
PTDPU94L,PUERTA DODGE PU 94-02 RAM IZQ,PUERTAS,DODGE,TAIWAN,5000,PTNPU94L,3
PTDPU94R,PUERTA DODGE PU 94-02 RAM DER,PUERTAS,DODGE,TAIWAN,5000,PTNPU94L,2
PTFPU80L,PUERTA FORD PU 80-86 IZQ,PUERTAS,FORD,TAIWAN,2200,SHAC98L,3
PTFPU80R,PUERTA FORD PU 80-86 DER,PUERTAS,FORD,TAIWAN,2200,PTFPU87L,2
PTFPU87L,PUERTA FORD PU 87-91 IZQ,PUERTAS,FORD,TAIWAN,2200,PTFPU87R,2
PTFPU87R,PUERTA FORD PU 87-91 DER,PUERTAS,FORD,TAIWAN,2200,SCCA90L,2
PTFPU92L,PUERTA FORD PU 92-96 XLT NORMAL IZQ,PUERTAS,FORD,TAIWAN,2200,PTFPU92R,2
PTFPU92R,PUERTA FORD PU 92-96 XLT NORMAL DER,PUERTAS,FORD,TAIWAN,2200,PTNPU94L,2
PTFRA83L,PUERTA RANGER 83-88 IZQ,PUERTAS,FORD,TAIWAN,3000,PTFRA83R,2
PTFRA83R,PUERTA RANGER 83-88 DER,PUERTAS,FORD,TAIWAN,3000,PTFRA89L,2
PTFRA89L,PUERTA RANGER 89-92 IZQ,PUERTAS,FORD,TAIWAN,3000,SFPU97R,3
PTFRA89R,PUERTA RANGER 89-92 DER,PUERTAS,FORD,TAIWAN,3000,PTTPU89L,2
PTMPU86L,PUERTA MAZDA PU 86-93 IZQ,PUERTAS,MAZDA,TAIWAN,3500,PTMPU86R,1
PTMPU86R,PUERTA MAZDA PU 86-93 DER,PUERTAS,MAZDA,TAIWAN,3500,PTMTPU79L,1
PTMTPU79L,PUERTA MITSUBISHI PU L200 / RAM-50 79-86 IZQ,PUERTAS,MITSUBISHI,TAIWAN,2500,PTMTPU79R,1
PTMTPU79R,PUERTA MITSUBISHI PU L200 / RAM-50 79-86 DER,PUERTAS,MITSUBISHI,TAIWAN,2500,PTMTPU87L,1
PTMTPU87L,PUERTA MITSUBISHI PU L200 / RAM-50 87-95 IZQ,PUERTAS,MITSUBISHI,TAIWAN,4500,PTMTPU87R,1
PTMTPU87R,PUERTA MITSUBISHI PU L200 / RAM-50 87-95 DER,PUERTAS,MITSUBISHI,TAIWAN,4500,PTNPU94L,1
PTNPU94L,PUERTA NISSAN PU 94-03 D-21 IZQ,PUERTAS,NISSAN,TAIWAN,2600,PTNPU94R,4
PTNPU94R,PUERTA NISSAN PU 94-03 D-21 DER,PUERTAS,NISSAN,TAIWAN,2600,PTTPU84L,3
PTPU79,PARRILLA TOYOTA PU 79-83 GRIS,SOPORTE PARRILLA,TOYOTA,TAIWAN,320,PVJE99,4
PTPU82,PARRILLA TOYOTA PU 82-83 GRIS,SOPORTE PARRILLA,TOYOTA,TAIWAN,250,PTPU89C,3
PTPU84C,PARRILLA TOYOTA PU 84-88 CROM (BICEL INCLUIDO),SOPORTE PARRILLA,TOYOTA,TAIWAN,450,SPCPU92L,15
PTPU84P,PARRILLA TOYOTA PU 84-88 GRIS (BICEL INCLUIDO),SOPORTE PARRILLA,TOYOTA,TAIWAN,300,SPCPU92L,6
PTPU89C,PARRILLA TOYOTA PU 89-91 CROM (BICEL INCLUIDO),SOPORTE PARRILLA,TOYOTA,TAIWAN,400,SPCPU92L,6
PTPU89C2,PARRILLA TOYOTA PU 89-91 CROM (DOBLE TRACC),SOPORTE PARRILLA,TOYOTA,TAIWAN,700,PTPU89P,1
PTPU89P,PARRILLA TOYOTA PU 89-91 PINT (BICEL INCLUIDO),SOPORTE PARRILLA,TOYOTA,TAIWAN,300,PVCA81,2
PTPU92C,PARRILLA TOYOTA PU 92-95 CROMADA EMB OVAL ***,SOPORTE PARRILLA,TOYOTA,TAIWAN,450,SPCPU92L,3
PTPU92P,PARRILLA TOYOTA PU 92-95 GRIS/NEGRO EMB OVAL,SOPORTE PARRILLA,TOYOTA,TAIWAN,400,SPCPU92L,2
PTT10093C,PARRILLA TOYOTA PU T100 93-98 CROMADA ***,SOPORTE PARRILLA,TOYOTA,TAIWAN,1100,PTT10093P,1
PTT10093P,PARRILLA TOYOTA PU T100 93-98 PINTADA ***,SOPORTE PARRILLA,TOYOTA,TAIWAN,800,PVCA81,2
PTTPU84L,PUERTA TOYOTA PU 84-88 (TODAS) IZQ,PUERTAS,TOYOTA,TAIWAN,3000,PTTPU84R,3
PTTPU84R,PUERTA TOYOTA PU 84-88 (TODAS) DER,PUERTAS,TOYOTA,TAIWAN,3000,PTTPU89L,2
PTTPU89L,PUERTA TOYOTA PU 89-95 (TODAS) IZQ,PUERTAS,TOYOTA,TAIWAN,3000,SFPU97L,3
PTTPU89R,PUERTA TOYOTA PU 89-95 (TODAS) DER,PUERTAS,TOYOTA,TAIWAN,3000,RDFGM95,2
PVCA80,PARRILLA CARIBE 80 FAROS CUADRADOS,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,160,PVGO89,3
PVCA81,PARRILLA CARIBE 81-88,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,210,PVJE87,4
PVCO88,PARRILLA COMBI 87 1/2-94,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,250,TSDFPU87,4
PVCR86,ZBAJA,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,200,PVGO89,1
PVDE99,PARRILLA DERBY 99-03,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,450,SCPU81L,1
PVGO88NP,PARRILLA GOLF 88-93 NEGRA PERFORMANCE,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,0,PVGO93NP,1
PVGO89,PARRILLA GOLF 89-92,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,210,PVJE87,3
PVGO89GTI,PARRILLA GOLF 89-92 GTI,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,300,SCPU99R,3
PVGO93,PARRILLA GOLF 92 1/2-99 C/MOLD INTEGRADA,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,240,SPCPU92L,5
PVGO93CP,*PARRILLA GOLF 92 1/2-99 CROMADA PERFORMANCE,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,0,Not in source,0
PVGO93NP,PARRILLA GOLF 92 1/2-99 NEGRA PERFORMANCE,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,0,TSDCPU94,1
PVJE87,PARRILLA JETTA 87-92,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,180,PVJE96,3
PVJE93,PARRILLA JETTA 93-95,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,220,PVJE99,4
PVJE96,PARRILLA JETTA 96-98 C/MOLD INTEGRADA,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,300,SDPU81R,3
PVJE99,PARRILLA JETTA 99-02,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,250,SDAT01L,2
PVLU04,*PARRILLA LUPO 2004,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,0,Not in source,0
PVPO99,PARRILLA POINTER 99-03 NEGRA,SOPORTE PARRILLA,VOLSKWAGEN,TAIWAN,180,SPCS1098V,1
RA-0420,ENSAMBLE RADIADOR CHEVY POP (SIN A/C),RADIADORES,CHEVROLET,MEXICO,0,RA-0510,1
RA-0510,ENSAMBLE RADIADOR GS STD,RADIADORES,NISSAN,MEXICO,0,RA-0600,1
RA-0600,ENSAMBLE RADIADOR D21 STD,RADIADORES,NISSAN,MEXICO,0,Not in source,0
RATPU84A,RAD TOYOTA PU 84-95 L4 2.4 AUT 2 LIN,RADIADORES,TOYOTA,TAIWAN,2200,RATPU84S,2
RATPU84S,RAD TOYOTA PU 84-95 L4 2.4 STD 2 LIN,RADIADORES,TOYOTA,TAIWAN,1900,TIDTPU84D,2
RDCCA88,REFUERZO DEF DEL CAVALIER 88-90,REFUERZOS DE DEFENSA DELANTERA,CHEVROLET,TAIWAN,400,RTVGO87,2
RDCCA91,REFUERZO DEF DEL CAVALIER 91-92,REFUERZOS DE DEFENSA DELANTERA,CHEVROLET,TAIWAN,500,SPCS1095V,3
RDCCA93,ZBAJA,REFUERZOS DE DEFENSA DELANTERA,CHEVROLET,TAIWAN,500,RDCCA95,1
RDCCA95,REFUERZO DEF DEL CAVALIER 95-02,REFUERZOS DE DEFENSA DELANTERA,CHEVROLET,TAIWAN,400,RDNT186,2
RDCCH94,REFUERZO DEF DEL CHEVY / SWING/ JOY/ MONZA 94-03,REFUERZOS DE DEFENSA DELANTERA,CHEVROLET,TAIWAN,200,RDNT186,4
RDCCU92,REFUERZO DEF DEL CUTLASS 92-96,REFUERZOS DE DEFENSA DELANTERA,CHEVROLET,TAIWAN,600,RDDSH89,3
RDCMA97,REFUERZO DEF DEL MALIBU 97-03,REFUERZOS DE DEFENSA DELANTERA,CHEVROLET,TAIWAN,600,RDNSE96,3
RDCTB02,REFUERZO DEL TRAIL BLAZER 02-03,REFUERZOS DE DEFENSA DELANTERA,CHEVROLET,TAIWAN,1500,RDNT392,1
RDDNE00,REFUERZO DEF DEL NEON 00-02,REFUERZOS DE DEFENSA DELANTERA,DODGE,TAIWAN,350,SNA1079L,2
RDDNE94,REFUERZO DEF DEL NEON 94-99,REFUERZOS DE DEFENSA DELANTERA,DODGE,TAIWAN,350,RDDSP90,3
RDDSH89,REFUERZO DEF DEL SHADOW 89-94 Y GTS,REFUERZOS DE DEFENSA DELANTERA,DODGE,TAIWAN,450,SVGO87R,4
RDDSP90,REFUERZO DEF DEL SPIRIT 90-95,REFUERZOS DE DEFENSA DELANTERA,DODGE,TAIWAN,450,TSDFPU92,3
RDDST95,REFUERZO DEF DEL STRATUS / CIRRUS 95-99,REFUERZOS DE DEFENSA DELANTERA,DODGE,TAIWAN,500,RDFGM92,3
RDFES97,REFUERZO DEF DEL ESCORT 97-99 PLASTICO,REFUERZOS DE DEFENSA DELANTERA,FORD,TAIWAN,900,RDNSE96,3
RDFGM92,REFUERZO DEF DEL GRAND MARQUIS 92-94,REFUERZOS DE DEFENSA DELANTERA,FORD,TAIWAN,700,RDNT289L,3
RDFGM95,REFUERZO DEF DEL GRAND MARQUIS 95-97,REFUERZOS DE DEFENSA DELANTERA,FORD,TAIWAN,800,SCPU99L,2
RDFGM98,REFUERZO DEF DEL GRAND MARQUIS 98-02,REFUERZOS DE DEFENSA DELANTERA,FORD,NO PROPORCIONADO,700,SFRA93L,2
RDNSE96,REFUERZO DEF DEL SENTRA 96-00,REFUERZOS DE DEFENSA DELANTERA,NISSAN,TAIWAN,400,RDNT392,4
RDNSE96A,ANTIMPACTO DEL SENTRA 96-00 DEL (PLASTICO),REFUERZOS DE DEFENSA DELANTERA,NISSAN,TAIWAN,400,RDNT184,1
RDNT184,REFUERZO DEF DEL TSURU I 84-85,REFUERZOS DE DEFENSA DELANTERA,NISSAN,TAIWAN,400,RDNTS94,2
RDNT184A,REFUERZO DEF DEL TSURU I 84-86 AMERICANO ANCHO,REFUERZOS DE DEFENSA DELANTERA,NISSAN,TAIWAN,200,RDNT186,1
RDNT186,REFUERZO DEF DEL TSURU I 86-87,REFUERZOS DE DEFENSA DELANTERA,NISSAN,TAIWAN,400,RTCCH94,3
RDNT288A,REFUERZO DEF DEL TSURU II 88-91 (AUSTERO),REFUERZOS DE DEFENSA DELANTERA,NISSAN,TAIWAN,300,RDVGO91,3
RDNT289L,REFUERZO DEF DEL TSURU II 89-91 (TIPICO/LUJO),REFUERZOS DE DEFENSA DELANTERA,NISSAN,TAIWAN,400,SPFRA89,4
RDNT392,REFUERZO DEF DEL TSURU III 92-03,REFUERZOS DE DEFENSA DELANTERA,NISSAN,TAIWAN,400,SPFPU99,4
RDNTS94,REFUERZO DEF DEL TSUBAME 94-02,REFUERZOS DE DEFENSA DELANTERA,NISSAN,TAIWAN,600,TCCPU89T,3
RDVGO87,REFUERZO DEF DEL GOLF / JETTA 87-91,REFUERZOS DE DEFENSA DELANTERA,VOLSKWAGEN,TAIWAN,400,RDVGO91,2
RDVGO91,REFUERZO DEF DEL GOLF GTI / JETTA 91-92,REFUERZOS DE DEFENSA DELANTERA,VOLSKWAGEN,TAIWAN,400,SPCPU81A,3
RFFO00AA,*RAD FOCUS 00-03 AUT 1 LIN AUTOMATICO,RADIADORES,FORD,TAIWAN,0,SFPU92L,1
RMCPU044,ROLLO MOLD CHEV PU 2004 4 MTS 3M,ROLLOS DE MOLDURA,CHEVROLET,MEXICO,700,RV518E,2
RN054BURW2,JGO CALAV CLIO 01-02 SPORT CROMO,CALAVERA SPORT CROMO,RENAULT,TAIWAN,2600,RV518O,2
RNPU94A,*RAD NISSAN PU 94-03 (D-21) STD ALUMINIO,RADIADORES DE ALUMINIO,NISSAN,TAIWAN,0,RTNT288A,1
RTCCH94,REFUERZO DEF TRAS CHEVY / SWING / JOY 94-03,REFUERZOS DE DEFENSA TRASERA,CHEVROLET,TAIWAN,250,SPFRA89,3
RTDSH89,REFUERZO DEF TRAS SHADOW 89-94,REFUERZOS DE DEFENSA TRASERA,DODGE,TAIWAN,600,SCCA95L,2
RTDSP90,REFUERZO DEF TRAS SPIRIT 90-94,REFUERZOS DE DEFENSA TRASERA,DODGE,TAIWAN,450,SFMU94L,2
RTNT184,REFUERZO DEF TRAS TSURU I 84-85,REFUERZOS DE DEFENSA TRASERA,NISSAN,TAIWAN,400,RTVJE87,2
RTNT184A,REFUERZO DEF TRAS TSURU I 84-86 AMERICANO ANCHO,REFUERZOS DE DEFENSA TRASERA,NISSAN,TAIWAN,200,RTNT186,1
RTNT186,REFUERZO DEF TRAS TSURU I 86-87,REFUERZOS DE DEFENSA TRASERA,NISSAN,TAIWAN,450,SCMA97R,3
RTNT288A,REFUERZO DEF TRAS TSURU II 88-91 AUSTERO,REFUERZOS DE DEFENSA TRASERA,NISSAN,TAIWAN,300,TSDFEX91,4
RTNT289L,REFUERZO DEF TRAS TSURU II 89-91 LUJO,REFUERZOS DE DEFENSA TRASERA,NISSAN,TAIWAN,500,RTVGO87,3
RTNT392,REFUERZO DEF TRAS TSURU III 92-03,REFUERZOS DE DEFENSA TRASERA,NISSAN,TAIWAN,450,SHAC98R,3
RTVGO87,REFUERZO DEF TRAS GOLF 87-90,REFUERZOS DE DEFENSA TRASERA,VOLSKWAGEN,TAIWAN,450,SPCS1095V,3
RTVJE87,REFUERZO DEF TRAS JETTA 87-90,REFUERZOS DE DEFENSA TRASERA,VOLSKWAGEN,TAIWAN,450,SFPU80R,2
RTVJE92,REFUERZO DEF TRAS JETTA 92,REFUERZOS DE DEFENSA TRASERA,VOLSKWAGEN,TAIWAN,450,RV206,1
RV206,ROLLO MOLD TSURU II 88-91 6 MTS,ROLLOS DE MOLDURA,NISSAN,TAIWAN,350,RV518E,2
RV229.5,ROLLO MOLD FORD PU 80-86 9.5 MTS 3M,ROLLOS DE MOLDURA,FORD,TAIWAN,600,RV266,1
RV266,ROLLO MOLD CHEV PU 88-89 6 MTS 3M,ROLLOS DE MOLDURA,CHEVROLET,TAIWAN,450,RV286,1
RV286,ROLLO MOLD FORD PU 87-91 6 MTS 3M,ROLLOS DE MOLDURA,FORD,TAIWAN,650,RV518O,3
RV354,ROLLO MOLD TSURU III 92-03 NEGRA 4 MTS 3M,ROLLOS DE MOLDURA,NISSAN,TAIWAN,220,RV383O,1
RV383O,ROLLO MOLD DODGE PU 90-93 3 MTS ORIGINAL 3M,ROLLOS DE MOLDURA,DODGE,TAIWAN,450,RV518E,2
RV386E,ROLLO MOLD DODGE PU 90-93 6 MTS ECONOMICO 3M,ROLLOS DE MOLDURA,DODGE,TAIWAN,650,RV518E,2
RV47.8,ROLLO MOLD CHEV PU 81-87 CROMADA 7.8 MTS 3M,ROLLOS DE MOLDURA,CHEVROLET,TAIWAN,650,RV528E,2
RV514O,ROLLO MOLD CHEV PU 89-98 4 MTS ORIG 3M,ROLLOS DE MOLDURA,CHEVROLET,TAIWAN,350,SCPU73R,2
RV518E,ROLLO MOLD CHEV PU 89-98 8 MTS ECONOMICO 3M,ROLLOS DE MOLDURA,CHEVROLET,TAIWAN,450,RV518O,4
RV518O,ROLLO MOLD CHEV PU 89-98 8 MTS ORIG 3M,ROLLOS DE MOLDURA,CHEVROLET,TAIWAN,600,RV536,5
RV528E,ROLLO MOLD CHEV PU 92-98 SS-400 8 MTS ECONOM 3M,ROLLOS DE MOLDURA,CHEVROLET,TAIWAN,550,SCCA95L,2
RV536,ROLLO MOLD FORD PU 92-96 6 MTS 3M,ROLLOS DE MOLDURA,FORD,TAIWAN,500,RV784E,2
RV616E,ROLLO MOLD DODGE PU 94-99 RAM 6 MTS ECONOMICO 3M,ROLLOS DE MOLDURA,DODGE,TAIWAN,400,SPCPU99L,2
RV744,ROLLO MOLD FORD PU 97-01 LOBO NEGRO 4 MTS 3M,ROLLOS DE MOLDURA,FORD,TAIWAN,700,RV784E,1
RV784E,ROLLO MOLD CHEV PU 99-02 4 MTS ECONOMICO 3M,ROLLOS DE MOLDURA,CHEVROLET,TAIWAN,500,SBS399L,1
SBFEK04N,SUPER BUMPER ECOSPORT 2004 NEGRO ***,EUROGUARDS,FORD,MEXICO,3400,Not in source,0
SBS399L,SALP BMW SERIE-3 99-02 IZQ,SALPICADERAS,BMW,TAIWAN,1000,SBS399R,1
SBS399R,SALP BMW SERIE-3 99-02 DER,SALPICADERAS,BMW,TAIWAN,1000,SCAR00L,1
SCAR00L,SALP ASTRA 00-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,700,SCAR00R,4
SCAR00R,SALP ASTRA 00-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,700,SFPU97L,3
SCAS85L,SALP GMC-ASTRO / SAFARI VAN 85-94 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,900,SCAS85R,2
SCAS85R,SALP GMC-ASTRO / SAFARI VAN 85-94 DER,SALPICADERAS,CHEVROLET,TAIWAN,900,SCS1095L,3
SCAS95L,SALP GMC-ASTRO / SAFARI VAN 95-03 IZQ,SALPICADERAS,CHEVROLET,NO PROPORCIONADO,1400,SCAS95R,2
SCAS95R,SALP GMC-ASTRO / SAFARI VAN 95-03 DER,SALPICADERAS,CHEVROLET,NO PROPORCIONADO,1400,SDGC93L,1
SCCA00L,SALP CAVALIER 00-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,600,SCCA00R,4
SCCA00R,SALP CAVALIER 00-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,600,SCCA90L,3
SCCA90L,SALP CAVALIER 90-94 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,900,SCCA90R,7
SCCA90R,SALP CAVALIER 90-94 DER,SALPICADERAS,CHEVROLET,TAIWAN,900,SCCA95L,4
SCCA95L,SALP CAVALIER 95-99 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,600,SCCA95R,8
SCCA95R,SALP CAVALIER 95-99 DER,SALPICADERAS,CHEVROLET,TAIWAN,600,SVJE99R,6
SCCE83L,SALP CENTURY 83-96 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,1400,SCCE89R,1
SCCE89R,SALP CENTURY 89-96 P/ANT. ELECT. DER,SALPICADERAS,CHEVROLET,TAIWAN,1400,SDGC93L,3
SCCH94L,SALP CHEVY SWING / JOY / MONZA 94-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,550,SCCH94R,14
SCCH94R,SALP CHEVY SWING / JOY / MONZA 94-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,550,SDPU94L,4
SCCU87L,SALP CUTLASS 87-96 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,1400,SCCU89R,7
SCCU89R,SALP CUTLASS 89-96 P/ANT. ELECT. DER,SALPICADERAS,CHEVROLET,TAIWAN,1400,SHCI96L,4
SCGA99L,SALP GRAND AM 99-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,2000,SCGA99R,5
SCGA99R,SALP GRAND AM 99-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,2000,SFRA83L,3
SCGP97L,SALP GRAND PRIX 97-02 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,800,SCGP97R,6
SCGP97R,SALP GRAND PRIX 97-02 DER,SALPICADERAS,CHEVROLET,TAIWAN,800,SCLU97L,3
SCLU97L,SALP LUV 97-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,500,SCLU97R,8
SCLU97R,SALP LUV 97-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,500,SDPU94R,4
SCMA97L,SALP MALIBU 97-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,600,SCMA97R,6
SCMA97R,SALP MALIBU 97-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,600,SHCI96L,5
SCPU03L,SALP CHEV PU 03-04 / SUBURBAN 2004 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,2800,Not in source,0
SCPU03R,SALP CHEV PU 03-04 / SUBURBAN 2004 DER,SALPICADERAS,CHEVROLET,TAIWAN,2800,Not in source,0
SCPU73L,SALP CHEV PU / SUBURBAN 73-80 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,1100,SCPU73R,4
SCPU73R,SALP CHEV PU / SUBURBAN 73-80 DER,SALPICADERAS,CHEVROLET,TAIWAN,1100,SCPU81R,6
SCPU81L,SALP CHEV PU / SUBURBAN 81-91 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,1200,SCPU81R,15
SCPU81R,SALP CHEV PU / SUBURBAN 81-91 DER,SALPICADERAS,CHEVROLET,TAIWAN,1200,SNPU81R,10
SCPU92L,SALP CHEV PU / SUBURBAN 92-98 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,900,SCPU92R,14
SCPU92R,SALP CHEV PU / SUBURBAN 92-98 DER,SALPICADERAS,CHEVROLET,TAIWAN,900,SCS1082L,5
SCPU99L,SALP CHEV PU 99-02 / SUBURBAN 00-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,2400,SCPU99R,14
SCPU99R,SALP CHEV PU 99-02 / SUBURBAN 00-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,2400,SFPU97R,5
SCS1082L,SALP S-10 / BLAZER 82-94 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,900,SCS1082R,7
SCS1082R,SALP S-10 / BLAZER 82-94 DER,SALPICADERAS,CHEVROLET,TAIWAN,900,SNT392L,5
SCS1095L,SALP S-10 95-03 / BLAZER 95-01 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,1000,SCS1095R,9
SCS1095R,SALP S-10 95-03 / BLAZER 95-01 DER,SALPICADERAS,CHEVROLET,TAIWAN,1000,SNPU73L,5
SCSI94L,SALP SILHOUTTE / LUMINA / TRANS PORT 94-96 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,1500,SCSI94R,1
SCSI94R,SALP SILHOUTTE / LUMINA / TRANS PORT 94-96 DER,SALPICADERAS,CHEVROLET,TAIWAN,1500,SCSU97L,1
SCSU97L,SALP SUNFIRE 97-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,1500,SCSU97R,5
SCSU97R,SALP SUNFIRE 97-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,1500,SCTB02L,2
SCTB02L,SALP TRAIL BLAZER 02-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,2200,SCTB02R,3
SCTB02R,SALP TRAIL BLAZER 02-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,2200,SDGC93L,2
SCTR89L,SALP TRACKER 89-98 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,550,SCTR89R,1
SCTR89R,SALP TRACKER 89-98 DER,SALPICADERAS,CHEVROLET,TAIWAN,550,SCTR99L,1
SCTR99L,SALP TRACKER 99-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,1000,SCTR99R,3
SCTR99R,SALP TRACKER 99-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,1000,SFMY95R,2
SCVA78L,SALP CHEV VAN 78-82 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,1000,SCVA78R,1
SCVA78R,SALP CHEV VAN 78-82 DER,SALPICADERAS,CHEVROLET,TAIWAN,1000,SCVA98L,1
SCVA98L,SALP CHEV VAN 98-02 EXPRESS IZQ,SALPICADERAS,CHEVROLET,TAIWAN,1600,SCVA98R,2
SCVA98R,SALP CHEV VAN 98-02 EXPRESS DER,SALPICADERAS,CHEVROLET,TAIWAN,1600,SFRA89R,2
SCVE97L,SALP VENTURE 97-03 IZQ,SALPICADERAS,CHEVROLET,TAIWAN,2400,SCVE97R,5
SCVE97R,SALP VENTURE 97-03 DER,SALPICADERAS,CHEVROLET,TAIWAN,2400,SDPU94R,3
SDAT01L,SALP ATOS 01-03 IZQ,SALPICADERAS,DODGE,TAIWAN,750,SDAT01R,11
SDAT01R,SALP ATOS 01-03 DER,SALPICADERAS,DODGE,TAIWAN,750,SNT184L,4
SDCH84L,SALP CHEROKEE 84-96 / COMANCHE 86-92 IZQ,SALPICADERAS,DODGE,TAIWAN,550,SDCH84R,3
SDCH84R,SALP CHEROKEE 84-96 / COMANCHE 86-92 DER,SALPICADERAS,DODGE,TAIWAN,550,STPU84R2,3
SDCH97L,SALP CHEROKEE 97-01 SPORT IZQ,SALPICADERAS,DODGE,TAIWAN,1000,SDNE94L,2
SDCH97R,SALP CHEROKEE 97-01 SPORT DER,SALPICADERAS,DODGE,TAIWAN,1000,SDST01R,2
SDDA85L,SALP DART K / VOLARE K 85-89 IZQ,SALPICADERAS,DODGE,TAIWAN,700,SDDA85R,1
SDDA85R,SALP DART K / VOLARE K 85-89 DER,SALPICADERAS,DODGE,TAIWAN,700,SDDK87L,1
SDDK87L,SALP DAKOTA PU 87-96 IZQ,SALPICADERAS,DODGE,TAIWAN,1100,SDDK87R,7
